what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1332188581912
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1332188586074
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1332188586485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332188586879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332188587245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332188631797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332188635881
started,bundle,org.eclipse.wst.jsdt.debug.core,2.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.core",1332188636677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332188636750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332188637073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332188639050
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332188639614
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1332188640455
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1332188640457
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1332188640470
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1332188640488
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1332188640502
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1332188640516
