what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331842862719
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331842862966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842865007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842878427
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1331842879900
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331842880398
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331842882132
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331842882407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331842891522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842891879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842895133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842908930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842911424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331842917477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842917863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842919440
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331842920460
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1331842920855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331842921986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842922471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842925555
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331842926636
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331842927841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331842930045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842930456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842935378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842935787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842938022
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331842939427
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331842940485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331842944218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842944609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842945827
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331842946734
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1331842946954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331842947228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331842951074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842951538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842953028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842955106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842963859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842970510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842985068
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331842990456
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331842990598
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1331842991004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331842992334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331842992969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842993439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331842994623
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331842996274
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331842996737
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331843000752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843000965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843001417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843003025
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331843005427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843006012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843007070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843007454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843008419
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331843009760
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1331843010022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843010255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843013569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843013937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843015551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843020307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843020492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843020904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843022004
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331843022598
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1331843022957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843023181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1331843023590
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331843029407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843038457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843038789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843042083
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331843050748
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1331843051039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843051291
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331843051899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843052146
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331843072667
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331843085471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331843086100
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331843086908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843088262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843088405
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331843090635
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331843096430
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331843104221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843104435
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331843107396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843107598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843107984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843111114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843115572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843116057
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331843116347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843119422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843119796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843121298
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331843123747
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331843123901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843124520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843125980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843127125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843127961
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331843132289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843133634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843134059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843134907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843136067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843136733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1331843136739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843138935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843139626
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1331843140846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843141087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843141382
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331843141516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843141861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843142758
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331843143310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843148643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843149638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843153515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843155178
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331843162452
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1331843162718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843162955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843163816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843166082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843169053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843170196
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1331843189718
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.structure.select.next",1331843190899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843196914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843197476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843199031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843201676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843203058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843203515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843204998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843211942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843212383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843213146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843213587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843214383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843241688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843242282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843242691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843243690
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331843248175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843258707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843259435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843259847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331843261701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331843263879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843265280
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1331843266006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1331843266609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331843267562
